short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um,macrophage_mean_distance
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,0.0,771084.0,30.0,6840.0,LBT070,5,0.4329,0.4329,1.0184,114.0,147161.85511082888,155.93043845864943
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,1.0,783615.0,30.0,6870.0,LBT070,5,0.4329,0.4329,1.0184,114.5,149553.40415917357,141.58181025534213
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,2.0,807969.0,30.0,6900.0,LBT070,5,0.4329,0.4329,1.0184,115.0,154201.38002090735,164.51212885791193
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,3.0,805976.0,30.0,6930.0,LBT070,5,0.4329,0.4329,1.0184,115.5,153821.01474651977,175.08262994323945
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,4.0,834031.0,30.0,6960.0,LBT070,5,0.4329,0.4329,1.0184,116.0,159175.32873194068,139.9310647852234
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,5.0,882440.0,30.0,6990.0,LBT070,5,0.4329,0.4329,1.0184,116.5,168414.21612171936,173.970811197017
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,6.0,879549.0,30.0,7020.0,LBT070,5,0.4329,0.4329,1.0184,117.0,167862.46699565084,168.3291405137422
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,7.0,888051.0,30.0,7050.0,LBT070,5,0.4329,0.4329,1.0184,117.5,169485.07891880354,145.75691824396878
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,8.0,928405.0,30.0,7080.0,LBT070,5,0.4329,0.4329,1.0184,118.0,177186.66461004133,141.16356474726592
200804_LBT070_5dpi_Pos003,200804_LBT070_Pos003,9.0,961382.0,30.0,7110.0,LBT070,5,0.4329,0.4329,1.0184,118.5,183480.3453192634,144.8965619686801
200804_LBT070_5dpi_Pos005,200804_LBT070_Pos005,0.0,514089.0,30.0,6840.0,LBT070,5,0.4329,0.4329,1.0184,114.0,98114.2014774926,171.73767032826805
200804_LBT070_5dpi_Pos005,200804_LBT070_Pos005,1.0,490520.0,30.0,6870.0,LBT070,5,0.4329,0.4329,1.0184,114.5,93616.04334801888,280.72724421979143
200804_LBT070_5dpi_Pos005,200804_LBT070_Pos005,2.0,513087.0,30.0,6900.0,LBT070,5,0.4329,0.4329,1.0184,115.0,97922.96916191991,259.3338302456232
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,0.0,1002327.0,30.0,6840.0,LBT070,5,0.4329,0.4329,1.0184,114.0,191294.7237235785,125.63370593434963
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,1.0,929332.0,30.0,6870.0,LBT070,5,0.4329,0.4329,1.0184,114.5,177363.58312953822,123.28881142175358
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,2.0,889528.0,30.0,6900.0,LBT070,5,0.4329,0.4329,1.0184,115.0,169766.96527618964,151.35366746975393
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,3.0,863766.0,30.0,6930.0,LBT070,5,0.4329,0.4329,1.0184,115.5,164850.2717494595,147.38769076838545
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,4.0,832553.0,30.0,6960.0,LBT070,5,0.4329,0.4329,1.0184,116.0,158893.2515239402,136.76038086079427
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,5.0,829511.0,30.0,6990.0,LBT070,5,0.4329,0.4329,1.0184,116.5,158312.68395510578,121.95129204341308
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,6.0,821783.0,30.0,7020.0,LBT070,5,0.4329,0.4329,1.0184,117.0,156837.79040745535,126.382462533368
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,7.0,840623.0,30.0,7050.0,LBT070,5,0.4329,0.4329,1.0184,117.5,160433.4159816963,126.31914202773284
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,8.0,852151.0,30.0,7080.0,LBT070,5,0.4329,0.4329,1.0184,118.0,162633.54186385393,128.1072532161107
200804_LBT070_5dpi_Pos006,200804_LBT070_Pos006,9.0,871923.0,30.0,7110.0,LBT070,5,0.4329,0.4329,1.0184,118.5,166407.0402106635,146.91345645415598
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,0.0,1369445.0,30.0,6840.0,LBT070,5,0.4329,0.4329,1.0222,114.0,262334.64127509634,134.49042817145323
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,1.0,1355528.0,30.0,6870.0,LBT070,5,0.4329,0.4329,1.0222,114.5,259668.66257377903,133.55656932202442
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,2.0,1320754.0,30.0,6900.0,LBT070,5,0.4329,0.4329,1.0222,115.0,253007.2597312405,131.37634876907404
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,3.0,1287763.0,30.0,6930.0,LBT070,5,0.4329,0.4329,1.0222,115.5,246687.41326036604,142.75468022885545
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,4.0,1241999.0,30.0,6960.0,LBT070,5,0.4329,0.4329,1.0222,116.0,237920.7358667405,146.99984101477253
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,5.0,1240412.0,30.0,6990.0,LBT070,5,0.4329,0.4329,1.0222,116.5,237616.7257928028,143.9031158106191
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,6.0,1204014.0,30.0,7020.0,LBT070,5,0.4329,0.4329,1.0222,117.0,230644.22505481704,155.84296817266295
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,7.0,1217329.0,30.0,7050.0,LBT070,5,0.4329,0.4329,1.0222,117.5,233194.88298454616,163.8706876713007
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,8.0,1181474.0,30.0,7080.0,LBT070,5,0.4329,0.4329,1.0222,118.0,226326.400816282,181.47306245201668
200804_LBT070_5dpi_Pos007,200804_LBT070_Pos007,9.0,1174254.0,30.0,7110.0,LBT070,5,0.4329,0.4329,1.0222,118.5,224943.31780819752,159.14305643208064
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,0.0,1415740.0,30.0,6840.0,LBT070,5,0.4329,0.4329,1.0222,114.0,271203.0384855215,88.62076132800604
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,1.0,1397915.0,30.0,6870.0,LBT070,5,0.4329,0.4329,1.0222,114.5,267788.43258259835,98.49930624215436
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,2.0,1375479.0,30.0,6900.0,LBT070,5,0.4329,0.4329,1.0222,115.0,263490.5308693875,106.78382089057888
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,3.0,1356082.0,30.0,6930.0,LBT070,5,0.4329,0.4329,1.0222,115.5,259774.7883336792,78.42563054465505
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,4.0,1315350.0,30.0,6960.0,LBT070,5,0.4329,0.4329,1.0222,116.0,251972.0546653557,96.85316046918992
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,5.0,1289123.0,30.0,6990.0,LBT070,5,0.4329,0.4329,1.0222,116.5,246947.93859152877,95.13276421176516
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,6.0,1203650.0,30.0,7020.0,LBT070,5,0.4329,0.4329,1.0222,117.0,230574.4962161823,98.16010162188586
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,7.0,1205651.0,30.0,7050.0,LBT070,5,0.4329,0.4329,1.0222,117.5,230957.8132659298,108.23917057333328
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,8.0,1224160.0,30.0,7080.0,LBT070,5,0.4329,0.4329,1.0222,118.0,234503.4480854084,103.80445513797464
200804_LBT070_5dpi_Pos008,200804_LBT070_Pos008,9.0,1193854.0,30.0,7110.0,LBT070,5,0.4329,0.4329,1.0222,118.5,228697.94758083677,99.89590345265783
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,0.0,1106335.0,20.0,6840.0,LBT001,5,0.4329,0.4329,1.0184,114.0,211144.71442026924,99.3283751681968
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,1.0,1122789.0,20.0,6870.0,LBT001,5,0.4329,0.4329,1.0184,114.5,214284.97042868545,108.5017714064783
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,2.0,1107777.0,20.0,6900.0,LBT001,5,0.4329,0.4329,1.0184,115.0,211419.9210061533,122.21356801830444
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,3.0,1064595.0,20.0,6930.0,LBT001,5,0.4329,0.4329,1.0184,115.5,203178.60977755068,113.74537751667296
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,4.0,1031653.0,20.0,6960.0,LBT001,5,0.4329,0.4329,1.0184,116.0,196891.60883983065,110.11329656955716
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,5.0,1008412.0,20.0,6990.0,LBT001,5,0.4329,0.4329,1.0184,116.5,192456.0497118617,91.34360161987476
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,6.0,989238.0,20.0,7020.0,LBT001,5,0.4329,0.4329,1.0184,117.0,188796.68003242987,126.87196593918704
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,7.0,999829.0,20.0,7050.0,LBT001,5,0.4329,0.4329,1.0184,117.5,190817.9788889472,103.0494612979222
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,8.0,1013095.0,20.0,7080.0,LBT001,5,0.4329,0.4329,1.0184,118.0,193349.8031388347,104.79086782633117
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,9.0,995176.0,20.0,7110.0,LBT001,5,0.4329,0.4329,1.0184,118.5,189929.9509804045,119.01761984939024
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,10.0,963487.0,20.0,7140.0,LBT001,5,0.4329,0.4329,1.0184,119.0,183882.08586245752,88.98123591015067
200929_LBT001_5dpi_Pos002,200929_LBT001_Pos002,11.0,947764.0,20.0,7170.0,LBT001,5,0.4329,0.4329,1.0184,119.5,180881.3416531268,105.47479037330582
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,0.0,711398.0,20.0,6840.0,LBT001,5,0.4329,0.4329,1.0222,114.0,136277.3526018358,135.45766329867632
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,1.0,745219.0,20.0,6870.0,LBT001,5,0.4329,0.4329,1.0222,114.5,142756.19614981694,146.84101256831224
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,2.0,764260.0,20.0,6900.0,LBT001,5,0.4329,0.4329,1.0222,115.0,146403.7423488385,145.4493950879519
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,3.0,712896.0,20.0,6930.0,LBT001,5,0.4329,0.4329,1.0222,115.5,136564.3135916018,132.70165100135495
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,4.0,749180.0,20.0,6960.0,LBT001,5,0.4329,0.4329,1.0222,116.0,143514.97617682835,131.77662234758137
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,5.0,730119.0,20.0,6990.0,LBT001,5,0.4329,0.4329,1.0222,116.5,139863.59872293676,128.95429498456474
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,6.0,743808.0,20.0,7020.0,LBT001,5,0.4329,0.4329,1.0222,117.0,142485.90111873564,130.59299392217437
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,7.0,763621.0,20.0,7050.0,LBT001,5,0.4329,0.4329,1.0222,117.5,146281.33375574072,157.73786725219296
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,8.0,746298.0,20.0,7080.0,LBT001,5,0.4329,0.4329,1.0222,118.0,142962.8923500556,165.35806228365234
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,9.0,747371.0,20.0,7110.0,LBT001,5,0.4329,0.4329,1.0222,118.5,143168.43917383326,159.2264870448169
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,10.0,743064.0,20.0,7140.0,LBT001,5,0.4329,0.4329,1.0222,119.0,142343.37843757012,176.50448638554232
200929_LBT001_5dpi_Pos004,200929_LBT001_Pos004,11.0,730859.0,20.0,7170.0,LBT001,5,0.4329,0.4329,1.0222,119.5,140005.3551531282,125.39807196322536
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,0.0,1043647.0,20.0,6840.0,LBT001,5,0.4329,0.4329,1.0222,114.0,199923.8825676318,141.77540251717525
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,1.0,1052358.0,20.0,6870.0,LBT001,5,0.4329,0.4329,1.0222,114.5,201592.5856262777,130.08151851956617
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,2.0,1019278.0,20.0,6900.0,LBT001,5,0.4329,0.4329,1.0222,115.0,195255.6900712316,149.51146198602035
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,3.0,942479.0,20.0,6930.0,LBT001,5,0.4329,0.4329,1.0222,115.5,180543.86293302148,142.8547067989728
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,4.0,962144.0,20.0,6960.0,LBT001,5,0.4329,0.4329,1.0222,116.0,184310.9442839883,153.8016504729751
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,5.0,935443.0,20.0,6990.0,LBT001,5,0.4329,0.4329,1.0222,116.5,179196.0274697414,162.3081930168598
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,6.0,926521.0,20.0,7020.0,LBT001,5,0.4329,0.4329,1.0222,117.0,177486.90467221657,162.303863628315
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,7.0,895052.0,20.0,7050.0,LBT001,5,0.4329,0.4329,1.0222,117.5,171458.61669695211,170.5441637305619
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,8.0,890161.0,20.0,7080.0,LBT001,5,0.4329,0.4329,1.0222,118.0,170521.68331848382,162.94618549284766
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,9.0,878513.0,20.0,7110.0,LBT001,5,0.4329,0.4329,1.0222,118.5,168290.36048217255,169.24880432609183
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,10.0,861155.0,20.0,7140.0,LBT001,5,0.4329,0.4329,1.0222,119.0,164965.2143804648,167.792079517835
200929_LBT001_5dpi_Pos006,200929_LBT001_Pos006,11.0,877174.0,20.0,7170.0,LBT001,5,0.4329,0.4329,1.0222,119.5,168033.85796862334,182.48229296137947
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,0.0,1219687.0,20.0,6840.0,LBT001,5,0.4329,0.4329,1.0184,114.0,232778.01325739035,122.80749710888982
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,1.0,1183530.0,20.0,6870.0,LBT001,5,0.4329,0.4329,1.0184,114.5,225877.42759455432,125.21642286825448
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,2.0,1174927.0,20.0,6900.0,LBT001,5,0.4329,0.4329,1.0184,115.0,224235.5397593529,123.163062397678
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,3.0,1007226.0,20.0,6930.0,LBT001,5,0.4329,0.4329,1.0184,115.5,192229.70088324972,121.03927499955034
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,4.0,978756.0,20.0,6960.0,LBT001,5,0.4329,0.4329,1.0184,116.0,186796.18389287608,127.52364741247266
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,5.0,886090.0,20.0,6990.0,LBT001,5,0.4329,0.4329,1.0184,116.5,169110.82086407495,120.31685968988997
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,6.0,880679.0,20.0,7020.0,LBT001,5,0.4329,0.4329,1.0184,117.0,168078.12818985956,134.73417239853242
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,7.0,860334.0,20.0,7050.0,LBT001,5,0.4329,0.4329,1.0184,117.5,164195.2724410309,122.50002204946172
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,8.0,876244.0,20.0,7080.0,LBT001,5,0.4329,0.4329,1.0184,118.0,167231.70571524394,118.65465358618091
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,9.0,848780.0,20.0,7110.0,LBT001,5,0.4329,0.4329,1.0184,118.5,161990.18444290032,118.73270755067898
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,10.0,805403.0,20.0,7140.0,LBT001,5,0.4329,0.4329,1.0184,119.0,153711.65734450065,126.73641638481448
200929_LBT001_5dpi_Pos008,200929_LBT001_Pos008,11.0,791953.0,20.0,7170.0,LBT001,5,0.4329,0.4329,1.0184,119.5,151144.71658157383,126.83820962328632
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,0.0,2274350.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,435680.72568377375,84.8257017438648
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,1.0,2165103.0,20.0,6870.0,LBT003,5,0.4329,0.4329,1.0222,114.5,414753.0706444107,89.87924525151467
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,2.0,1984510.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,380158.180107154,84.08709615946424
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,3.0,2090515.0,20.0,6930.0,LBT003,5,0.4329,0.4329,1.0222,115.5,400464.7887320836,81.87882078142363
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,4.0,1947205.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,373011.9319608119,84.09216392422569
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,5.0,2020693.0,20.0,6990.0,LBT003,5,0.4329,0.4329,1.0222,116.5,387089.4948552869,84.20162443558517
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,6.0,1947075.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,372987.0288041566,84.01824528019517
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,7.0,2051474.0,20.0,7050.0,LBT003,5,0.4329,0.4329,1.0222,117.5,392985.987663022,91.21116590769776
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,8.0,2085368.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,399478.8152912788,89.63162745291154
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,9.0,1904750.0,20.0,7110.0,LBT003,5,0.4329,0.4329,1.0222,118.5,364879.1356854345,97.27312507077166
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,10.0,1844958.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,353425.2161259629,94.06588132758206
201006_LBT003_5dpi_Pos001,201006_LBT003_Pos001,11.0,1983740.0,20.0,7170.0,LBT003,5,0.4329,0.4329,1.0222,119.5,380010.6767946575,105.74164187523638
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,0.0,1541656.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0184,114.0,294225.99470711366,90.22467791942962
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,1.0,1455857.0,20.0,6870.0,LBT003,5,0.4329,0.4329,1.0184,114.5,277851.20284701284,84.90733890049547
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,2.0,1292197.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0184,115.0,246616.59130347372,101.5563422834366
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,3.0,1277707.0,20.0,6930.0,LBT003,5,0.4329,0.4329,1.0184,115.5,243851.16590162925,89.01527664849549
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,4.0,1288384.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0184,116.0,245888.87791098008,89.89250575192607
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,5.0,1236233.0,20.0,6990.0,LBT003,5,0.4329,0.4329,1.0184,116.5,235935.82752232612,109.29058378128988
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,6.0,1232064.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0184,117.0,235140.17131112603,82.01509589415464
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,7.0,1249995.0,20.0,7050.0,LBT003,5,0.4329,0.4329,1.0184,117.5,238562.31367692832,84.63110694084612
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,8.0,1294696.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0184,118.0,247093.52698871944,87.18016604813458
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,9.0,1280549.0,20.0,7110.0,LBT003,5,0.4329,0.4329,1.0184,118.5,244393.56334759484,102.06413383888751
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,10.0,1340500.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0184,119.0,255835.24852813195,98.10165853980652
201006_LBT003_5dpi_Pos002,201006_LBT003_Pos002,11.0,1348229.0,20.0,7170.0,LBT003,5,0.4329,0.4329,1.0184,119.5,257310.33292639675,103.58196556142364
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,0.0,1444452.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,276703.1879769509,66.1350945343714
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,1.0,1392774.0,20.0,6870.0,LBT003,5,0.4329,0.4329,1.0222,114.5,266803.60851825454,62.52111467985295
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,2.0,1356003.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,259759.6548769425,63.88545742416842
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,3.0,1400867.0,20.0,6930.0,LBT003,5,0.4329,0.4329,1.0222,115.5,268353.9258014162,70.29225042768235
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,4.0,1263561.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,242051.2117421306,68.2374662535405
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,5.0,1230141.0,20.0,6990.0,LBT003,5,0.4329,0.4329,1.0222,116.5,235649.18485429385,70.34986877556804
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,6.0,1220795.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,233858.8394535241,67.99918733413726
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,7.0,1143030.0,20.0,7050.0,LBT003,5,0.4329,0.4329,1.0222,117.5,218961.96270509108,59.77888008852803
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,8.0,1151886.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,220658.4423615448,76.62433048063068
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,9.0,1012518.0,20.0,7110.0,LBT003,5,0.4329,0.4329,1.0222,118.5,193960.72592515804,71.67488625341618
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,10.0,1060551.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,203162.0591837896,73.45909096741647
201006_LBT003_5dpi_Pos004,201006_LBT003_Pos004,11.0,983021.0,20.0,7170.0,LBT003,5,0.4329,0.4329,1.0222,119.5,188310.1996800796,81.7984509738562
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,0.0,2446887.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0184,114.0,466989.8871803471,68.00579740657375
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,1.0,2458261.0,20.0,6870.0,LBT003,5,0.4329,0.4329,1.0184,114.5,469160.62206789583,52.57158086931904
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,2.0,2356302.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0184,115.0,449701.6842799959,58.06863780315169
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,3.0,2297804.0,20.0,6930.0,LBT003,5,0.4329,0.4329,1.0184,115.5,438537.3050421006,48.49489260809569
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,4.0,2253185.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0184,116.0,430021.74148068565,54.5965690283922
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,5.0,2204678.0,20.0,6990.0,LBT003,5,0.4329,0.4329,1.0184,116.5,420764.1507307012,49.22701337079479
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,6.0,2251611.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0184,117.0,429721.34261370817,53.14905921290534
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,7.0,2163689.0,20.0,7050.0,LBT003,5,0.4329,0.4329,1.0184,117.5,412941.3748993551,53.76359988336309
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,8.0,2135048.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0184,118.0,407475.2224539285,70.20920015578223
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,9.0,2089523.0,20.0,7110.0,LBT003,5,0.4329,0.4329,1.0184,118.5,398786.74823591794,52.92982285939831
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,10.0,2046043.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0184,119.0,390488.5635242408,70.8925667179273
201006_LBT003_5dpi_Pos005,201006_LBT003_Pos005,11.0,1962166.0,20.0,7170.0,LBT003,5,0.4329,0.4329,1.0184,119.5,374480.5865449091,68.6491542128748
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,0.0,337343.0,15.0,6840.0,LBT070,5,0.4329,0.4329,1.0222,114.0,64622.350581195176,86.42281723374465
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,1.0,343482.0,15.0,6870.0,LBT070,5,0.4329,0.4329,1.0222,114.5,65798.35426355396,87.99830457858101
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,2.0,303131.0,15.0,6900.0,LBT070,5,0.4329,0.4329,1.0222,115.0,58068.60600050476,81.40013176278178
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,3.0,361981.0,15.0,6930.0,LBT070,5,0.4329,0.4329,1.0222,115.5,69342.07345559746,74.44559691838663
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,4.0,393776.0,15.0,6960.0,LBT070,5,0.4329,0.4329,1.0222,116.0,75432.81088524355,71.4324430029984
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,5.0,300929.0,15.0,6990.0,LBT070,5,0.4329,0.4329,1.0222,116.5,57646.78483931336,76.2393127734654
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,6.0,397851.0,15.0,7020.0,LBT070,5,0.4329,0.4329,1.0222,117.0,76213.42906501419,70.7943132207514
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,7.0,331346.0,15.0,7050.0,LBT070,5,0.4329,0.4329,1.0222,117.5,63473.548808413696,65.78949182396558
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,8.0,327227.0,15.0,7080.0,LBT070,5,0.4329,0.4329,1.0222,118.0,62684.50186792896,63.92073832370277
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,9.0,296821.0,15.0,7110.0,LBT070,5,0.4329,0.4329,1.0222,118.5,56859.84508900714,66.72857713971858
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,10.0,262565.0,15.0,7140.0,LBT070,5,0.4329,0.4329,1.0222,119.0,50297.67174760263,76.29370486712753
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,11.0,262002.0,15.0,7170.0,LBT070,5,0.4329,0.4329,1.0222,119.5,50189.821923011004,71.33879543056106
201013_LBT070_5dpi_Pos003,201013_LBT070_Pos003,12.0,274699.0,15.0,7200.0,LBT070,5,0.4329,0.4329,1.0222,120.0,52622.0940772559,75.55324168419058
