short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um,macrophage_mean_distance
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,0.0,3090102.0,30.0,1440.0,LBT070,1,0.4329,0.4329,1.0184,24.0,589747.8650856231,52.72921663008757
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,1.0,3157454.0,30.0,1470.0,LBT070,1,0.4329,0.4329,1.0184,24.5,602602.0356629202,51.9317676924446
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,2.0,3178742.0,30.0,1500.0,LBT070,1,0.4329,0.4329,1.0184,25.0,606664.8635410753,44.04931310534008
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,3.0,3171308.0,30.0,1530.0,LBT070,1,0.4329,0.4329,1.0184,25.5,605246.080074042,46.63099404212543
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,4.0,3151162.0,30.0,1560.0,LBT070,1,0.4329,0.4329,1.0184,26.0,601401.2035974679,57.13751909815403
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,5.0,3010668.0,30.0,1590.0,LBT070,1,0.4329,0.4329,1.0184,26.5,574587.8373858217,71.36118893135547
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,6.0,2976480.0,30.0,1620.0,LBT070,1,0.4329,0.4329,1.0184,27.0,568063.0365826291,54.90929393522398
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,7.0,2928835.0,30.0,1650.0,LBT070,1,0.4329,0.4329,1.0184,27.5,558969.9590622091,48.21387492241598
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,8.0,2961024.0,30.0,1680.0,LBT070,1,0.4329,0.4329,1.0184,28.0,565113.2494873283,48.24178810879561
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,9.0,2889303.0,30.0,1710.0,LBT070,1,0.4329,0.4329,1.0184,28.5,551425.2525759623,64.86568056648561
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,10.0,2838312.0,30.0,1740.0,LBT070,1,0.4329,0.4329,1.0184,29.0,541693.5888999474,67.74548094974746
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,11.0,2774919.0,30.0,1770.0,LBT070,1,0.4329,0.4329,1.0184,29.5,529594.9959048382,78.28339012059567
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,12.0,2818199.0,30.0,1800.0,LBT070,1,0.4329,0.4329,1.0184,30.0,537855.0104936465,68.04811564272897
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,13.0,2851991.0,30.0,1830.0,LBT070,1,0.4329,0.4329,1.0184,30.5,544304.2344535589,63.11404801799122
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,14.0,2762975.0,30.0,1860.0,LBT070,1,0.4329,0.4329,1.0184,31.0,527315.4761671134,56.9548633315931
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,15.0,2705407.0,30.0,1890.0,LBT070,1,0.4329,0.4329,1.0184,31.5,516328.5880005581,49.78347720546658
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,16.0,2712157.0,30.0,1920.0,LBT070,1,0.4329,0.4329,1.0184,32.0,517616.82964738,50.57145670895866
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,17.0,2757259.0,30.0,1950.0,LBT070,1,0.4329,0.4329,1.0184,32.5,526224.574055523,50.69939933290585
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,18.0,2773732.0,30.0,1980.0,LBT070,1,0.4329,0.4329,1.0184,33.0,529368.4562256117,41.67209742829621
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,19.0,2858259.0,30.0,2010.0,LBT070,1,0.4329,0.4329,1.0184,33.5,545500.4861042671,44.84782047670284
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,20.0,2910711.0,30.0,2040.0,LBT070,1,0.4329,0.4329,1.0184,34.0,555510.9825278387,58.99804513140589
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,21.0,2922884.0,30.0,2070.0,LBT070,1,0.4329,0.4329,1.0184,34.5,557834.207056248,60.313920712253065
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,22.0,2910038.0,30.0,2100.0,LBT070,1,0.4329,0.4329,1.0184,35.0,555382.540064385,55.09142994066112
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,23.0,2874839.0,30.0,2130.0,LBT070,1,0.4329,0.4329,1.0184,35.5,548664.7892900907,60.456515600333255
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,24.0,3011079.0,30.0,2160.0,LBT070,1,0.4329,0.4329,1.0184,36.0,574666.2769883171,54.85751999867895
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,25.0,2996715.0,30.0,2190.0,LBT070,1,0.4329,0.4329,1.0184,36.5,571924.8987638799,64.01034700701598
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,26.0,2890321.0,30.0,2220.0,LBT070,1,0.4329,0.4329,1.0184,37.0,551619.5385013644,70.45045643003296
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,27.0,2822491.0,30.0,2250.0,LBT070,1,0.4329,0.4329,1.0184,37.5,538674.141330411,70.7090760806259
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,28.0,2821290.0,30.0,2280.0,LBT070,1,0.4329,0.4329,1.0184,38.0,538444.9297425838,63.76571504632484
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,29.0,2785603.0,30.0,2310.0,LBT070,1,0.4329,0.4329,1.0184,38.5,531634.0438684894,78.85988261018096
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,30.0,2795247.0,30.0,2340.0,LBT070,1,0.4329,0.4329,1.0184,39.0,533474.607193223,81.31210393078078
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,31.0,2686680.0,30.0,2370.0,LBT070,1,0.4329,0.4329,1.0184,39.5,512754.528545738,63.40628116782124
200804_LBT070_1dpi_Pos001,200804_LBT070_Pos001,32.0,2756472.0,30.0,2400.0,LBT070,1,0.4329,0.4329,1.0184,40.0,526074.3746220344,65.02979319639742
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,0.0,1701554.0,30.0,1440.0,LBT070,1,0.4329,0.4329,1.0184,24.0,324742.6262394906,71.00832213628127
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,1.0,1665301.0,30.0,1470.0,LBT070,1,0.4329,0.4329,1.0184,24.5,317823.7189176775,82.21350170550372
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,2.0,1640321.0,30.0,1500.0,LBT070,1,0.4329,0.4329,1.0184,25.0,313056.27057136444,99.11129305554252
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,3.0,1617369.0,30.0,1530.0,LBT070,1,0.4329,0.4329,1.0184,25.5,308675.8672709409,92.53867762553296
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,4.0,1649722.0,30.0,1560.0,LBT070,1,0.4329,0.4329,1.0184,26.0,314850.4571968124,80.40299010544736
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,5.0,1686672.0,30.0,1590.0,LBT070,1,0.4329,0.4329,1.0184,26.5,321902.38739682315,99.4511842348108
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,6.0,1642912.0,30.0,1620.0,LBT070,1,0.4329,0.4329,1.0184,27.0,313550.7645131297,93.0825105337332
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,7.0,1566490.0,30.0,1650.0,LBT070,1,0.4329,0.4329,1.0184,27.5,298965.5788637326,107.753197697623
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,8.0,1559829.0,30.0,1680.0,LBT070,1,0.4329,0.4329,1.0184,28.0,297694.32292158715,124.60402360435698
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,9.0,1522112.0,30.0,1710.0,LBT070,1,0.4329,0.4329,1.0184,28.5,290496.01030037453,127.29622395710692
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,10.0,1575495.0,30.0,1740.0,LBT070,1,0.4329,0.4329,1.0184,29.0,300684.1886459003,122.88670807415008
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,11.0,1615049.0,30.0,1770.0,LBT070,1,0.4329,0.4329,1.0184,29.5,308233.09384566284,129.8691380264865
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,12.0,1640007.0,30.0,1800.0,LBT070,1,0.4329,0.4329,1.0184,30.0,312996.3434784604,125.08112730400455
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,13.0,1883118.0,30.0,1830.0,LBT070,1,0.4329,0.4329,1.0184,30.5,359394.2271822446,106.29680039237284
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,14.0,1884381.0,30.0,1860.0,LBT070,1,0.4329,0.4329,1.0184,31.0,359635.27150816104,105.78941515303772
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,15.0,1799763.0,30.0,1890.0,LBT070,1,0.4329,0.4329,1.0184,31.5,343485.8742236005,97.98421022202012
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,16.0,1853910.0,30.0,1920.0,LBT070,1,0.4329,0.4329,1.0184,32.0,353819.862438485,105.2283956605656
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,17.0,1789301.0,30.0,1950.0,LBT070,1,0.4329,0.4329,1.0184,32.5,341489.1950963335,127.4276996450492
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,18.0,1755021.0,30.0,1980.0,LBT070,1,0.4329,0.4329,1.0184,33.0,334946.83603662124,159.95220075474697
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,19.0,1794887.0,30.0,2010.0,LBT070,1,0.4329,0.4329,1.0184,33.5,342555.2866280592,106.88270630350895
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,20.0,1785044.0,30.0,2040.0,LBT070,1,0.4329,0.4329,1.0184,34.0,340676.7440310712,134.35652669296678
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,21.0,1735047.0,30.0,2070.0,LBT070,1,0.4329,0.4329,1.0184,34.5,331134.78586571413,102.23525663410588
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,22.0,1783349.0,30.0,2100.0,LBT070,1,0.4329,0.4329,1.0184,35.0,340353.2522397581,113.33870999704988
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,23.0,1826846.0,30.0,2130.0,LBT070,1,0.4329,0.4329,1.0184,35.5,348654.681411879,129.22062390033489
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,24.0,1853014.0,30.0,2160.0,LBT070,1,0.4329,0.4329,1.0184,36.0,353648.8602880328,120.5253102176642
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,25.0,1882740.0,30.0,2190.0,LBT070,1,0.4329,0.4329,1.0184,36.5,359322.08565002255,124.1939309937964
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,26.0,1788690.0,30.0,2220.0,LBT070,1,0.4329,0.4329,1.0184,37.0,341372.5853709694,122.6498113081826
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,27.0,1790523.0,30.0,2250.0,LBT070,1,0.4329,0.4329,1.0184,37.5,341722.414547062,114.11685818973965
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,28.0,1639024.0,30.0,2280.0,LBT070,1,0.4329,0.4329,1.0184,38.0,312808.73732456024,165.04037152117692
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,29.0,1688855.0,30.0,2310.0,LBT070,1,0.4329,0.4329,1.0184,38.5,322319.0142879361,107.5355801997148
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,30.0,1563342.0,30.0,2340.0,LBT070,1,0.4329,0.4329,1.0184,39.0,298364.78112977766,124.78065023509076
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,31.0,1414744.0,30.0,2370.0,LBT070,1,0.4329,0.4329,1.0184,39.5,270004.7615394879,175.4655602619955
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,32.0,1395276.0,30.0,2400.0,LBT070,1,0.4329,0.4329,1.0184,40.0,266289.28177943896,192.95415927266467
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,0.0,970074.0,30.0,1440.0,LBT070,1,0.4329,0.4329,1.0222,24.0,185830.03683995915,83.63339668830461
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,1.0,974362.0,30.0,1470.0,LBT070,1,0.4329,0.4329,1.0222,24.5,186651.4578840957,76.96176872042052
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,2.0,953414.0,30.0,1500.0,LBT070,1,0.4329,0.4329,1.0222,25.0,182638.60153321584,87.2634823948922
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,3.0,919204.0,30.0,1530.0,LBT070,1,0.4329,0.4329,1.0222,25.5,176085.2400780124,86.94728396238074
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,4.0,938111.0,30.0,1560.0,LBT070,1,0.4329,0.4329,1.0222,26.0,179707.11686940474,105.0567570244318
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,5.0,942771.0,30.0,1590.0,LBT070,1,0.4329,0.4329,1.0222,26.5,180599.799254124,84.95256361494957
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,6.0,930047.0,30.0,1620.0,LBT070,1,0.4329,0.4329,1.0222,27.0,178162.35490580462,81.13521951099729
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,7.0,949769.0,30.0,1650.0,LBT070,1,0.4329,0.4329,1.0222,27.5,181940.35533315103,109.27006561108172
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,8.0,925174.0,30.0,1680.0,LBT070,1,0.4329,0.4329,1.0222,28.0,177228.86965671935,100.01495983343696
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,9.0,963299.0,30.0,1710.0,LBT070,1,0.4329,0.4329,1.0222,28.5,184532.1992527331,102.25349511892448
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,10.0,986521.0,30.0,1740.0,LBT070,1,0.4329,0.4329,1.0222,29.0,188980.66928233652,71.08998212337943
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,11.0,992484.0,30.0,1770.0,LBT070,1,0.4329,0.4329,1.0222,29.5,190122.95792183897,97.53588629842656
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,12.0,995986.0,30.0,1800.0,LBT070,1,0.4329,0.4329,1.0222,30.0,190793.81064958297,100.67467676535348
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,13.0,1015762.0,30.0,1830.0,LBT070,1,0.4329,0.4329,1.0222,30.5,194582.1554650785,109.79984807613404
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,14.0,1013836.0,30.0,1860.0,LBT070,1,0.4329,0.4329,1.0222,31.0,194213.2056210937,100.5246704847806
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,15.0,1038974.0,30.0,1890.0,LBT070,1,0.4329,0.4329,1.0222,31.5,199028.70986724697,108.68217451206024
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,16.0,1052827.0,30.0,1920.0,LBT070,1,0.4329,0.4329,1.0222,32.0,201682.4285529802,120.3743708940059
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,17.0,1000463.0,30.0,1950.0,LBT070,1,0.4329,0.4329,1.0222,32.5,191651.4370522414,139.5051999232004
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,18.0,995553.0,30.0,1980.0,LBT070,1,0.4329,0.4329,1.0222,33.0,190710.8639816466,129.8721421289491
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,19.0,1011434.0,30.0,2010.0,LBT070,1,0.4329,0.4329,1.0222,33.5,193753.07191120187,95.01884408434135
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,20.0,983304.0,30.0,2040.0,LBT070,1,0.4329,0.4329,1.0222,34.0,188364.41193649065,106.24442136928862
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,21.0,973102.0,30.0,2070.0,LBT070,1,0.4329,0.4329,1.0222,34.5,186410.0888272832,117.30430073330388
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,22.0,962927.0,30.0,2100.0,LBT070,1,0.4329,0.4329,1.0222,35.0,184460.9379121504,116.87904610588434
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,23.0,905482.0,30.0,2130.0,LBT070,1,0.4329,0.4329,1.0222,35.5,173456.61611167795,114.16743593527045
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,24.0,895951.0,30.0,2160.0,LBT070,1,0.4329,0.4329,1.0222,36.0,171630.8316033604,98.33448499412069
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,25.0,857130.0,30.0,2190.0,LBT070,1,0.4329,0.4329,1.0222,36.5,164194.17433786928,72.58905143185201
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,26.0,854456.0,30.0,2220.0,LBT070,1,0.4329,0.4329,1.0222,37.0,163681.9355617449,96.39736784107836
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,27.0,865870.0,30.0,2250.0,LBT070,1,0.4329,0.4329,1.0222,37.5,165868.43271607676,77.19669214571378
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,28.0,860548.0,30.0,2280.0,LBT070,1,0.4329,0.4329,1.0222,38.0,164848.93579515908,101.51649147754236
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,29.0,789999.0,30.0,2310.0,LBT070,1,0.4329,0.4329,1.0222,38.5,151334.3758038365,92.03725679428244
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,30.0,769149.0,30.0,2340.0,LBT070,1,0.4329,0.4329,1.0222,39.0,147340.29260181982,119.60005443650846
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,31.0,707549.0,30.0,2370.0,LBT070,1,0.4329,0.4329,1.0222,39.5,135540.02760209658,140.58902497399072
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,32.0,672933.0,30.0,2400.0,LBT070,1,0.4329,0.4329,1.0222,40.0,128908.89167303136,132.1708876246109
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,0.0,3120055.0,30.0,1440.0,LBT070,1,0.4329,0.4329,1.0184,24.0,595464.413537069,66.23780153886628
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,1.0,3127521.0,30.0,1470.0,LBT070,1,0.4329,0.4329,1.0184,24.5,596889.3042237612,67.57518712619255
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,2.0,3104243.0,30.0,1500.0,LBT070,1,0.4329,0.4329,1.0184,25.0,592446.6836230615,78.55234619301643
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,3.0,3127179.0,30.0,1530.0,LBT070,1,0.4329,0.4329,1.0184,25.5,596824.0333136555,101.57694111217306
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,4.0,3093039.0,30.0,1560.0,LBT070,1,0.4329,0.4329,1.0184,26.0,590308.3933399514,91.54562401871742
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,5.0,3080432.0,30.0,1590.0,LBT070,1,0.4329,0.4329,1.0184,26.5,587902.3396449166,64.7123911783702
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,6.0,3079538.0,30.0,1620.0,LBT070,1,0.4329,0.4329,1.0184,27.0,587731.7191956931,86.64235982487507
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,7.0,3102527.0,30.0,1650.0,LBT070,1,0.4329,0.4329,1.0184,27.5,592119.1839688474,92.85444739906696
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,8.0,2989384.0,30.0,1680.0,LBT070,1,0.4329,0.4329,1.0184,28.0,570525.772910124,107.90269535417455
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,9.0,3031359.0,30.0,1710.0,LBT070,1,0.4329,0.4329,1.0184,28.5,578536.7274472135,72.1903068586877
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,10.0,2910077.0,30.0,1740.0,LBT070,1,0.4329,0.4329,1.0184,29.0,555389.9832383444,111.41780261686084
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,11.0,2782989.0,30.0,1770.0,LBT070,1,0.4329,0.4329,1.0184,29.5,531135.1603625942,56.55805348899904
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,12.0,2827294.0,30.0,1800.0,LBT070,1,0.4329,0.4329,1.0184,30.0,539590.7968311051,67.96700762277318
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,13.0,2745585.0,30.0,1830.0,LBT070,1,0.4329,0.4329,1.0184,30.5,523996.5839836713,55.70946512752078
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,14.0,2666188.0,30.0,1860.0,LBT070,1,0.4329,0.4329,1.0184,31.0,508843.6177566007,95.2081634053486
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,15.0,2754121.0,30.0,1890.0,LBT070,1,0.4329,0.4329,1.0184,31.5,525625.6848277117,82.37072010214317
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,16.0,2727932.0,30.0,1920.0,LBT070,1,0.4329,0.4329,1.0184,32.0,520627.4980886566,82.82866669669593
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,17.0,2706311.0,30.0,1950.0,LBT070,1,0.4329,0.4329,1.0184,32.5,516501.116955925,112.1859101725552
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,18.0,2716506.0,30.0,1980.0,LBT070,1,0.4329,0.4329,1.0184,33.0,518446.838969162,100.32305018806557
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,19.0,2737612.0,30.0,2010.0,LBT070,1,0.4329,0.4329,1.0184,33.5,522474.9320355065,92.73126758662065
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,20.0,2779439.0,30.0,2040.0,LBT070,1,0.4329,0.4329,1.0184,34.0,530457.640681673,108.4042058945984
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,21.0,2698546.0,30.0,2070.0,LBT070,1,0.4329,0.4329,1.0184,34.5,515019.1619355439,104.97876545374363
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,22.0,2641633.0,30.0,2100.0,LBT070,1,0.4329,0.4329,1.0184,35.0,504157.28092138376,105.52190603226502
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,23.0,2699377.0,30.0,2130.0,LBT070,1,0.4329,0.4329,1.0184,35.5,515177.7587960637,84.50010144211568
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,24.0,2738431.0,30.0,2160.0,LBT070,1,0.4329,0.4329,1.0184,36.0,522631.2386886543,96.18797969171472
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,25.0,2770889.0,30.0,2190.0,LBT070,1,0.4329,0.4329,1.0184,36.5,528825.8679290318,84.37216996481784
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,26.0,2706680.0,30.0,2220.0,LBT070,1,0.4329,0.4329,1.0184,37.0,516571.540832618,103.99160338263393
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,27.0,2682765.0,30.0,2250.0,LBT070,1,0.4329,0.4329,1.0184,37.5,512007.3483905811,118.19176339335976
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,28.0,2696322.0,30.0,2280.0,LBT070,1,0.4329,0.4329,1.0184,38.0,514594.7101692428,101.40048548879794
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,29.0,2594941.0,30.0,2310.0,LBT070,1,0.4329,0.4329,1.0184,38.5,495246.0840364337,103.13945209638769
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,30.0,2561767.0,30.0,2340.0,LBT070,1,0.4329,0.4329,1.0184,39.0,488914.8057561859,98.33925416015964
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,31.0,2455710.0,30.0,2370.0,LBT070,1,0.4329,0.4329,1.0184,39.5,468673.76215070416,113.08869247866264
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,32.0,2473331.0,30.0,2400.0,LBT070,1,0.4329,0.4329,1.0184,40.0,472036.74082605983,103.03844243238044
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,0.0,2483508.0,30.0,1440.0,LBT123,1,0.4329,0.4329,1.0184,24.0,473979.0275282388,63.642985899963634
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,1.0,2563513.0,30.0,1470.0,LBT123,1,0.4329,0.4329,1.0184,24.5,489248.0309288304,60.43811499352815
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,2.0,2505537.0,30.0,1500.0,LBT123,1,0.4329,0.4329,1.0184,25.0,478183.2757116227,69.45131180087284
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,3.0,2522581.0,30.0,1530.0,LBT123,1,0.4329,0.4329,1.0184,25.5,481436.1335825019,69.16268895275755
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,4.0,2314527.0,30.0,1560.0,LBT123,1,0.4329,0.4329,1.0184,26.0,441728.89986577525,70.18125462932292
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,5.0,2454006.0,30.0,1590.0,LBT123,1,0.4329,0.4329,1.0184,26.5,468348.552703862,80.17874429590616
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,6.0,2295701.0,30.0,1620.0,LBT123,1,0.4329,0.4329,1.0184,27.0,438135.9462001352,70.90798390350093
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,7.0,2237415.0,30.0,1650.0,LBT123,1,0.4329,0.4329,1.0184,27.5,427012.0272924808,71.98712950201232
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,8.0,2264031.0,30.0,1680.0,LBT123,1,0.4329,0.4329,1.0184,28.0,432091.7072438607,72.3551334503446
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,9.0,2288334.0,30.0,1710.0,LBT123,1,0.4329,0.4329,1.0184,28.5,436729.9497242629,86.97428182072781
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,10.0,2383077.0,30.0,1740.0,LBT123,1,0.4329,0.4329,1.0184,29.0,454811.7094790565,69.92221923271165
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,11.0,2109933.0,30.0,1770.0,LBT123,1,0.4329,0.4329,1.0184,29.5,402682.00927467895,77.16990537514262
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,12.0,2545880.0,30.0,1800.0,LBT123,1,0.4329,0.4329,1.0184,30.0,485882.7620461027,91.21665824936208
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,13.0,2299116.0,30.0,1830.0,LBT123,1,0.4329,0.4329,1.0184,30.5,438787.7010481199,102.78674886177556
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,14.0,2146411.0,30.0,1860.0,LBT123,1,0.4329,0.4329,1.0184,31.0,409643.8579847193,81.67379108859016
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,15.0,2012932.0,30.0,1890.0,LBT123,1,0.4329,0.4329,1.0184,31.5,384169.30883269664,87.91415949561834
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,16.0,2058705.0,30.0,1920.0,LBT123,1,0.4329,0.4329,1.0184,32.0,392905.1140030645,89.18330570177336
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,17.0,2214638.0,30.0,1950.0,LBT123,1,0.4329,0.4329,1.0184,32.5,422665.02284956747,80.82332415599117
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,18.0,2264727.0,30.0,1980.0,LBT123,1,0.4329,0.4329,1.0184,33.0,432224.5392714441,72.60822245684804
