short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,1,1027676,20,6860,CME037,5,0.4329,0.4329,1.0184,114.3333333,196132.5959
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,2,947552,20,6880,CME037,5,0.4329,0.4329,1.0184,114.6666667,180840.8813
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,3,960845,20,6900,CME037,5,0.4329,0.4329,1.0184,115,183377.8585
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,4,1018883,20,6920,CME037,5,0.4329,0.4329,1.0184,115.3333333,194454.4465
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,5,1051154,20,6940,CME037,5,0.4329,0.4329,1.0184,115.6666667,200613.3867
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,6,1036714,20,6960,CME037,5,0.4329,0.4329,1.0184,116,197857.5038
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,7,1034967,20,6980,CME037,5,0.4329,0.4329,1.0184,116.3333333,197524.0878
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,8,995900,20,7000,CME037,5,0.4329,0.4329,1.0184,116.6666667,190068.1268
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,9,1057976,20,7020,CME037,5,0.4329,0.4329,1.0184,117,201915.3696
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,10,1104987,20,7040,CME037,5,0.4329,0.4329,1.0184,117.3333333,210887.4478
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,11,1136913,20,7060,CME037,5,0.4329,0.4329,1.0184,117.6666667,216980.5445
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,12,1115754,20,7080,CME037,5,0.4329,0.4329,1.0184,118,212942.3364
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,13,1112284,20,7100,CME037,5,0.4329,0.4329,1.0184,118.3333333,212280.0847
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,14,1105648,20,7120,CME037,5,0.4329,0.4329,1.0184,118.6666667,211013.6
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,15,1050288,20,7140,CME037,5,0.4329,0.4329,1.0184,119,200448.11
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,16,1003683,20,7160,CME037,5,0.4329,0.4329,1.0184,119.3333333,191553.5172
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,17,1081972,20,7180,CME037,5,0.4329,0.4329,1.0184,119.6666667,206495.0209
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,18,1042317,20,7200,CME037,5,0.4329,0.4329,1.0184,120,198926.8398
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,19,1050676,20,7220,CME037,5,0.4329,0.4329,1.0184,120.3333333,200522.1601
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,20,875057,20,7240,CME037,5,0.4329,0.4329,1.0184,120.6666667,167005.166
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,21,466119,20,7260,CME037,5,0.4329,0.4329,1.0184,121,88959.09751
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,22,746838,20,7280,CME037,5,0.4329,0.4329,1.0184,121.3333333,142534.4911
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,23,944091,20,7300,CME037,5,0.4329,0.4329,1.0184,121.6666667,180180.3473
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,24,636013,20,7320,CME037,5,0.4329,0.4329,1.0184,122,121383.4718
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,25,1020163,20,7340,CME037,5,0.4329,0.4329,1.0184,122.3333333,194698.7353
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,26,1040290,20,7360,CME037,5,0.4329,0.4329,1.0184,122.6666667,198539.9856
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,27,934127,20,7380,CME037,5,0.4329,0.4329,1.0184,123,178278.7118
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,28,950647,20,7400,CME037,5,0.4329,0.4329,1.0184,123.3333333,181431.564
211005_CME037_5dpi_Pos004,211005_CME037_Pos004,29,1052224,20,7420,CME037,5,0.4329,0.4329,1.0184,123.6666667,200817.5968
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,0,2521515,20,6840,CME037,5,0.4329,0.4329,1.0602,114,500984.7747
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,1,2578053,20,6860,CME037,5,0.4329,0.4329,1.0602,114.3333333,512217.9727
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,2,2474154,20,6880,CME037,5,0.4329,0.4329,1.0602,114.6666667,491574.9001
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,3,2458946,20,6900,CME037,5,0.4329,0.4329,1.0602,115,488553.3133
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,4,2452375,20,6920,CME037,5,0.4329,0.4329,1.0602,115.3333333,487247.7605
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,5,2399568,20,6940,CME037,5,0.4329,0.4329,1.0602,115.6666667,476755.8527
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,6,2365433,20,6960,CME037,5,0.4329,0.4329,1.0602,116,469973.7732
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,7,2359546,20,6980,CME037,5,0.4329,0.4329,1.0602,116.3333333,468804.1202
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,8,2352187,20,7000,CME037,5,0.4329,0.4329,1.0602,116.6666667,467342.0044
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,9,2342648,20,7020,CME037,5,0.4329,0.4329,1.0602,117,465446.7574
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,10,2384592,20,7040,CME037,5,0.4329,0.4329,1.0602,117.3333333,473780.3606
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,11,2435847,20,7060,CME037,5,0.4329,0.4329,1.0602,117.6666667,483963.9108
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,12,2391728,20,7080,CME037,5,0.4329,0.4329,1.0602,118,475198.1699
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,13,2391900,20,7100,CME037,5,0.4329,0.4329,1.0602,118.3333333,475232.3435
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,14,2371533,20,7120,CME037,5,0.4329,0.4329,1.0602,118.6666667,471185.7458
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,15,2410692,20,7140,CME037,5,0.4329,0.4329,1.0602,119,478966.0139
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,16,2323061,20,7160,CME037,5,0.4329,0.4329,1.0602,119.3333333,461555.1332
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,17,2359827,20,7180,CME037,5,0.4329,0.4329,1.0602,119.6666667,468859.9505
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,18,2422939,20,7200,CME037,5,0.4329,0.4329,1.0602,120,481399.2973
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,19,2300229,20,7220,CME037,5,0.4329,0.4329,1.0602,120.3333333,457018.7793
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,20,2187062,20,7240,CME037,5,0.4329,0.4329,1.0602,120.6666667,434534.3031
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,21,2265262,20,7260,CME037,5,0.4329,0.4329,1.0602,121,450071.3947
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,22,2000369,20,7280,CME037,5,0.4329,0.4329,1.0602,121.3333333,397441.3846
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,23,1957343,20,7300,CME037,5,0.4329,0.4329,1.0602,121.6666667,388892.8053
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,24,1989934,20,7320,CME037,5,0.4329,0.4329,1.0602,122,395368.1167
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,25,2009782,20,7340,CME037,5,0.4329,0.4329,1.0602,122.3333333,399311.5974
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,26,2032969,20,7360,CME037,5,0.4329,0.4329,1.0602,122.6666667,403918.4841
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,27,1892881,20,7380,CME037,5,0.4329,0.4329,1.0602,123,376085.235
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,28,1834117,20,7400,CME037,5,0.4329,0.4329,1.0602,123.3333333,364409.7664
211005_CME037_5dpi_Pos005,211005_CME037_Pos005,29,1852525,20,7420,CME037,5,0.4329,0.4329,1.0602,123.6666667,368067.1421
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,0,751493,20,6840,CME038,5,0.4329,0.4329,1.0184,114,143422.9007
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,1,717319,20,6860,CME038,5,0.4329,0.4329,1.0184,114.3333333,136900.7718
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,2,658003,20,6880,CME038,5,0.4329,0.4329,1.0184,114.6666667,125580.2768
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,3,686162,20,6900,CME038,5,0.4329,0.4329,1.0184,115,130954.4392
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,4,669590,20,6920,CME038,5,0.4329,0.4329,1.0184,115.3333333,127791.6629
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,5,621229,20,6940,CME038,5,0.4329,0.4329,1.0184,115.6666667,118561.9363
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,6,620655,20,6960,CME038,5,0.4329,0.4329,1.0184,116,118452.388
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,7,622453,20,6980,CME038,5,0.4329,0.4329,1.0184,116.3333333,118795.5375
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,8,636111,20,7000,CME038,5,0.4329,0.4329,1.0184,116.6666667,121402.1751
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,9,663322,20,7020,CME038,5,0.4329,0.4329,1.0184,117,126595.4112
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,10,674489,20,7040,CME038,5,0.4329,0.4329,1.0184,117.3333333,128726.64
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,11,671189,20,7060,CME038,5,0.4329,0.4329,1.0184,117.6666667,128096.833
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,12,681246,20,7080,CME038,5,0.4329,0.4329,1.0184,118,130016.2176
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,13,685883,20,7100,CME038,5,0.4329,0.4329,1.0184,118.3333333,130901.1919
211019_CME038_5dpi_Pos001,211019_CME038_Pos001,14,674916,20,7120,CME038,5,0.4329,0.4329,1.0184,118.6666667,128808.1332
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,0,266795,20,6840,CME038,5,0.4329,0.4329,1.0184,114,50917.98965
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,1,260050,20,6860,CME038,5,0.4329,0.4329,1.0184,114.3333333,49630.70226
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,2,252181,20,6880,CME038,5,0.4329,0.4329,1.0184,114.6666667,48128.89878
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,3,264751,20,6900,CME038,5,0.4329,0.4329,1.0184,115,50527.891
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,4,248046,20,6920,CME038,5,0.4329,0.4329,1.0184,115.3333333,47339.73149
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,5,261693,20,6940,CME038,5,0.4329,0.4329,1.0184,115.6666667,49944.26982
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,6,284330,20,6960,CME038,5,0.4329,0.4329,1.0184,116,54264.55518
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,7,311632,20,6980,CME038,5,0.4329,0.4329,1.0184,116.3333333,59475.15865
211019_CME038_5dpi_Pos002,211019_CME038_Pos002,8,314203,20,7000,CME038,5,0.4329,0.4329,1.0184,116.6666667,59965.83558
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,0,313700,20,6840,CME038,5,0.4329,0.4329,1.0222,114,60093.23264
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,1,315463,20,6860,CME038,5,0.4329,0.4329,1.0222,114.3333333,60430.95775
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,2,364240,20,6880,CME038,5,0.4329,0.4329,1.0222,114.6666667,69774.81369
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,3,379222,20,6900,CME038,5,0.4329,0.4329,1.0222,115,72644.80672
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,4,445271,20,6920,CME038,5,0.4329,0.4329,1.0222,115.3333333,85297.33436
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,5,419011,20,6940,CME038,5,0.4329,0.4329,1.0222,115.6666667,80266.89672
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,6,437753,20,6960,CME038,5,0.4329,0.4329,1.0222,116,83857.16566
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,7,489473,20,6980,CME038,5,0.4329,0.4329,1.0222,116.3333333,93764.79075
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,8,525244,20,7000,CME038,5,0.4329,0.4329,1.0222,116.6666667,100617.1816
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,9,444763,20,7020,CME038,5,0.4329,0.4329,1.0222,117,85200.02049
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,10,473751,20,7040,CME038,5,0.4329,0.4329,1.0222,117.3333333,90753.0413
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,11,425641,20,7060,CME038,5,0.4329,0.4329,1.0222,117.6666667,81536.95771
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,12,370709,20,7080,CME038,5,0.4329,0.4329,1.0222,118,71014.03308
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,13,342861,20,7100,CME038,5,0.4329,0.4329,1.0222,118.3333333,65679.3938
211019_CME038_5dpi_Pos003,211019_CME038_Pos003,14,341985,20,7120,CME038,5,0.4329,0.4329,1.0222,118.6666667,65511.58484
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,0,1087573,20,6840,CME038,5,0.4329,0.4329,1.0222,114,208338.4676
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,1,1141905,20,6860,CME038,5,0.4329,0.4329,1.0222,114.3333333,218746.4546
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,2,1158744,20,6880,CME038,5,0.4329,0.4329,1.0222,114.6666667,221972.1797
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,3,1078891,20,6900,CME038,5,0.4329,0.4329,1.0222,115,206675.3199
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,4,1094424,20,6920,CME038,5,0.4329,0.4329,1.0222,115.3333333,209650.864
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,5,1114036,20,6940,CME038,5,0.4329,0.4329,1.0222,115.6666667,213407.7925
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,6,1075218,20,6960,CME038,5,0.4329,0.4329,1.0222,116,205971.7099
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,7,1081550,20,6980,CME038,5,0.4329,0.4329,1.0222,116.3333333,207184.6852
211019_CME038_5dpi_Pos004,211019_CME038_Pos004,8,866633,20,7000,CME038,5,0.4329,0.4329,1.0222,116.6666667,166014.5951
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,0,647073,20,6840,CME038,5,0.4329,0.4329,1.0222,114,123955.0791
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,1,540129,20,6860,CME038,5,0.4329,0.4329,1.0222,114.3333333,103468.5931
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,2,682444,20,6880,CME038,5,0.4329,0.4329,1.0222,114.6666667,130730.8449
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,3,711868,20,6900,CME038,5,0.4329,0.4329,1.0222,115,136367.3871
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,4,712009,20,6920,CME038,5,0.4329,0.4329,1.0222,115.3333333,136394.3974
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,5,726025,20,6940,CME038,5,0.4329,0.4329,1.0222,115.6666667,139079.3409
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,6,716031,20,6960,CME038,5,0.4329,0.4329,1.0222,116,137164.8628
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,7,724255,20,6980,CME038,5,0.4329,0.4329,1.0222,116.3333333,138740.2748
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,8,748455,20,7000,CME038,5,0.4329,0.4329,1.0222,116.6666667,143376.0932
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,9,730012,20,7020,CME038,5,0.4329,0.4329,1.0222,117,139843.1015
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,10,813630,20,7040,CME038,5,0.4329,0.4329,1.0222,117.3333333,155861.195
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,11,803921,20,7060,CME038,5,0.4329,0.4329,1.0222,117.6666667,154001.3123
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,12,748825,20,7080,CME038,5,0.4329,0.4329,1.0222,118,143446.9714
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,13,814276,20,7100,CME038,5,0.4329,0.4329,1.0222,118.3333333,155984.9445
211019_CME038_5dpi_Pos005,211019_CME038_Pos005,14,828456,20,7120,CME038,5,0.4329,0.4329,1.0222,118.6666667,158701.3042
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,0,1794086,20,6840,CME038,5,0.4329,0.4329,1.0184,114,342402.4153
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,1,1868732,20,6860,CME038,5,0.4329,0.4329,1.0184,114.3333333,356648.6502
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,2,1911511,20,6880,CME038,5,0.4329,0.4329,1.0184,114.6666667,364813.0487
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,3,1948235,20,6900,CME038,5,0.4329,0.4329,1.0184,115,371821.8466
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,4,1976755,20,6920,CME038,5,0.4329,0.4329,1.0184,115.3333333,377264.9062
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,5,2021131,20,6940,CME038,5,0.4329,0.4329,1.0184,115.6666667,385734.093
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,6,1993614,20,6960,CME038,5,0.4329,0.4329,1.0184,116,380482.4567
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,7,2021178,20,6980,CME038,5,0.4329,0.4329,1.0184,116.3333333,385743.063
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,8,2018768,20,7000,CME038,5,0.4329,0.4329,1.0184,116.6666667,385283.113
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,9,2047885,20,7020,CME038,5,0.4329,0.4329,1.0184,117,390840.1104
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,10,2017341,20,7040,CME038,5,0.4329,0.4329,1.0184,117.3333333,385010.7692
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,11,1992193,20,7060,CME038,5,0.4329,0.4329,1.0184,117.6666667,380211.2579
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,12,2003873,20,7080,CME038,5,0.4329,0.4329,1.0184,118,382440.3931
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,13,2029182,20,7100,CME038,5,0.4329,0.4329,1.0184,118.3333333,387270.6313
211019_CME038_5dpi_Pos006,211019_CME038_Pos006,14,2009966,20,7120,CME038,5,0.4329,0.4329,1.0184,118.6666667,383603.2459
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,0,384066,20,6840,LBT123,5,0.4329,0.4329,1.0222,114,73572.73665
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,1,391118,20,6860,LBT123,5,0.4329,0.4329,1.0222,114.3333333,74923.63711
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,2,397054,20,6880,LBT123,5,0.4329,0.4329,1.0222,114.6666667,76060.75356
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,3,394968,20,6900,LBT123,5,0.4329,0.4329,1.0222,115,75661.15368
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,4,387118,20,6920,LBT123,5,0.4329,0.4329,1.0222,115.3333333,74157.38614
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,5,383006,20,6940,LBT123,5,0.4329,0.4329,1.0222,115.6666667,73369.68014
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,6,383692,20,6960,LBT123,5,0.4329,0.4329,1.0222,116,73501.09218
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,7,380923,20,6980,LBT123,5,0.4329,0.4329,1.0222,116.3333333,72970.65494
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,8,386640,20,7000,LBT123,5,0.4329,0.4329,1.0222,116.6666667,74065.81915
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,9,389366,20,7020,LBT123,5,0.4329,0.4329,1.0222,117,74588.01919
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,10,389781,20,7040,LBT123,5,0.4329,0.4329,1.0222,117.3333333,74667.51772
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,11,397227,20,7060,LBT123,5,0.4329,0.4329,1.0222,117.6666667,76093.89391
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,12,394806,20,7080,LBT123,5,0.4329,0.4329,1.0222,118,75630.12051
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,13,398464,20,7100,LBT123,5,0.4329,0.4329,1.0222,118.3333333,76330.85703
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,14,387358,20,7120,LBT123,5,0.4329,0.4329,1.0222,118.6666667,74203.3612
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,15,401524,20,7140,LBT123,5,0.4329,0.4329,1.0222,119,76917.03902
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,16,369379,20,7160,LBT123,5,0.4329,0.4329,1.0222,119.3333333,70759.25463
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,17,366256,20,7180,LBT123,5,0.4329,0.4329,1.0222,119.6666667,70161.00418
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,18,382845,20,7200,LBT123,5,0.4329,0.4329,1.0222,120,73338.83854
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,19,373988,20,7220,LBT123,5,0.4329,0.4329,1.0222,120.3333333,71642.16732
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,20,355369,20,7240,LBT123,5,0.4329,0.4329,1.0222,120.6666667,68075.4606
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,21,356229,20,7260,LBT123,5,0.4329,0.4329,1.0222,121,68240.20455
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,22,344868,20,7280,LBT123,5,0.4329,0.4329,1.0222,121.3333333,66063.86023
211123_LBT123_5dpi_Pos001,211123_LBT123_Pos001,23,324592,20,7300,LBT123,5,0.4329,0.4329,1.0222,121.6666667,62179.73404
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,0,301989,20,6840,LBT123,5,0.4329,0.4329,1.0222,114,57849.84135
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,1,289448,20,6860,LBT123,5,0.4329,0.4329,1.0222,114.3333333,55447.45298
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,2,295391,20,6880,LBT123,5,0.4329,0.4329,1.0222,114.6666667,56585.91037
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,3,296780,20,6900,LBT123,5,0.4329,0.4329,1.0222,115,56851.99102
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,4,317685,20,6920,LBT123,5,0.4329,0.4329,1.0222,115.3333333,60856.61017
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,5,303690,20,6940,LBT123,5,0.4329,0.4329,1.0222,115.6666667,58175.68957
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,6,300219,20,6960,LBT123,5,0.4329,0.4329,1.0222,116,57510.77529
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,7,322537,20,6980,LBT123,5,0.4329,0.4329,1.0222,116.3333333,61786.0726
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,8,349085,20,7000,LBT123,5,0.4329,0.4329,1.0222,116.6666667,66871.68032
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,9,334850,20,7020,LBT123,5,0.4329,0.4329,1.0222,117,64144.78466
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,10,432340,20,7040,LBT123,5,0.4329,0.4329,1.0222,117.3333333,82820.23653
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,11,483860,20,7060,LBT123,5,0.4329,0.4329,1.0222,117.6666667,92689.54907
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,12,488681,20,7080,LBT123,5,0.4329,0.4329,1.0222,118,93613.07306
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,13,496200,20,7100,LBT123,5,0.4329,0.4329,1.0222,118.3333333,95053.43333
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,14,483186,20,7120,LBT123,5,0.4329,0.4329,1.0222,118.6666667,92560.43578
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,15,521791,20,7140,LBT123,5,0.4329,0.4329,1.0222,119,99955.71549
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,16,495964,20,7160,LBT123,5,0.4329,0.4329,1.0222,119.3333333,95008.22452
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,17,486582,20,7180,LBT123,5,0.4329,0.4329,1.0222,119.6666667,93210.98286
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,18,480998,20,7200,LBT123,5,0.4329,0.4329,1.0222,120,92141.2965
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,19,508113,20,7220,LBT123,5,0.4329,0.4329,1.0222,120.3333333,97335.52029
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,20,475237,20,7240,LBT123,5,0.4329,0.4329,1.0222,120.6666667,91037.70353
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,21,448807,20,7260,LBT123,5,0.4329,0.4329,1.0222,121,85974.70022
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,22,450773,20,7280,LBT123,5,0.4329,0.4329,1.0222,121.3333333,86351.31258
211123_LBT123_5dpi_Pos003,211123_LBT123_Pos003,23,432565,20,7300,LBT123,5,0.4329,0.4329,1.0222,121.6666667,82863.33814
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,0,710588,20,6840,LBT123,5,0.4329,0.4329,1.0184,114,135616.1563
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,1,766741,20,6860,LBT123,5,0.4329,0.4329,1.0184,114.3333333,146332.9909
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,2,688358,20,6880,LBT123,5,0.4329,0.4329,1.0184,114.6666667,131373.5472
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,3,754416,20,6900,LBT123,5,0.4329,0.4329,1.0184,115,143980.7571
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,4,759586,20,6920,LBT123,5,0.4329,0.4329,1.0184,115.3333333,144967.4547
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,5,803823,20,6940,LBT123,5,0.4329,0.4329,1.0184,115.6666667,153410.1134
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,6,787816,20,6960,LBT123,5,0.4329,0.4329,1.0184,116,150355.1676
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,7,807175,20,6980,LBT123,5,0.4329,0.4329,1.0184,116.3333333,154049.8446
