short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,21,1735047,30,2070,LBT070,1,0.4329,0.4329,1.0184,34.5,331134.7859
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,22,1783349,30,2100,LBT070,1,0.4329,0.4329,1.0184,35,340353.2522
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,23,1826846,30,2130,LBT070,1,0.4329,0.4329,1.0184,35.5,348654.6814
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,24,1853014,30,2160,LBT070,1,0.4329,0.4329,1.0184,36,353648.8603
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,25,1882740,30,2190,LBT070,1,0.4329,0.4329,1.0184,36.5,359322.0857
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,26,1788690,30,2220,LBT070,1,0.4329,0.4329,1.0184,37,341372.5854
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,27,1790523,30,2250,LBT070,1,0.4329,0.4329,1.0184,37.5,341722.4145
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,28,1639024,30,2280,LBT070,1,0.4329,0.4329,1.0184,38,312808.7373
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,29,1688855,30,2310,LBT070,1,0.4329,0.4329,1.0184,38.5,322319.0143
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,30,1563342,30,2340,LBT070,1,0.4329,0.4329,1.0184,39,298364.7811
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,31,1414744,30,2370,LBT070,1,0.4329,0.4329,1.0184,39.5,270004.7615
200804_LBT070_1dpi_Pos003,200804_LBT070_Pos003,32,1395276,30,2400,LBT070,1,0.4329,0.4329,1.0184,40,266289.2818
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,0,970074,30,1440,LBT070,1,0.4329,0.4329,1.0222,24,185830.0368
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,1,974362,30,1470,LBT070,1,0.4329,0.4329,1.0222,24.5,186651.4579
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,2,953414,30,1500,LBT070,1,0.4329,0.4329,1.0222,25,182638.6015
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,3,919204,30,1530,LBT070,1,0.4329,0.4329,1.0222,25.5,176085.2401
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,4,938111,30,1560,LBT070,1,0.4329,0.4329,1.0222,26,179707.1169
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,5,942771,30,1590,LBT070,1,0.4329,0.4329,1.0222,26.5,180599.7993
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,6,930047,30,1620,LBT070,1,0.4329,0.4329,1.0222,27,178162.3549
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,7,949769,30,1650,LBT070,1,0.4329,0.4329,1.0222,27.5,181940.3553
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,8,925174,30,1680,LBT070,1,0.4329,0.4329,1.0222,28,177228.8697
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,9,963299,30,1710,LBT070,1,0.4329,0.4329,1.0222,28.5,184532.1993
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,10,986521,30,1740,LBT070,1,0.4329,0.4329,1.0222,29,188980.6693
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,11,992484,30,1770,LBT070,1,0.4329,0.4329,1.0222,29.5,190122.9579
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,12,995986,30,1800,LBT070,1,0.4329,0.4329,1.0222,30,190793.8106
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,13,1015762,30,1830,LBT070,1,0.4329,0.4329,1.0222,30.5,194582.1555
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,14,1013836,30,1860,LBT070,1,0.4329,0.4329,1.0222,31,194213.2056
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,15,1038974,30,1890,LBT070,1,0.4329,0.4329,1.0222,31.5,199028.7099
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,16,1052827,30,1920,LBT070,1,0.4329,0.4329,1.0222,32,201682.4286
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,17,1000463,30,1950,LBT070,1,0.4329,0.4329,1.0222,32.5,191651.4371
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,18,995553,30,1980,LBT070,1,0.4329,0.4329,1.0222,33,190710.864
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,19,1011434,30,2010,LBT070,1,0.4329,0.4329,1.0222,33.5,193753.0719
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,20,983304,30,2040,LBT070,1,0.4329,0.4329,1.0222,34,188364.4119
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,21,973102,30,2070,LBT070,1,0.4329,0.4329,1.0222,34.5,186410.0888
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,22,962927,30,2100,LBT070,1,0.4329,0.4329,1.0222,35,184460.9379
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,23,905482,30,2130,LBT070,1,0.4329,0.4329,1.0222,35.5,173456.6161
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,24,895951,30,2160,LBT070,1,0.4329,0.4329,1.0222,36,171630.8316
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,25,857130,30,2190,LBT070,1,0.4329,0.4329,1.0222,36.5,164194.1743
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,26,854456,30,2220,LBT070,1,0.4329,0.4329,1.0222,37,163681.9356
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,27,865870,30,2250,LBT070,1,0.4329,0.4329,1.0222,37.5,165868.4327
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,28,860548,30,2280,LBT070,1,0.4329,0.4329,1.0222,38,164848.9358
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,29,789999,30,2310,LBT070,1,0.4329,0.4329,1.0222,38.5,151334.3758
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,30,769149,30,2340,LBT070,1,0.4329,0.4329,1.0222,39,147340.2926
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,31,707549,30,2370,LBT070,1,0.4329,0.4329,1.0222,39.5,135540.0276
200804_LBT070_1dpi_Pos005,200804_LBT070_Pos005,32,672933,30,2400,LBT070,1,0.4329,0.4329,1.0222,40,128908.8917
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,0,3120055,30,1440,LBT070,1,0.4329,0.4329,1.0184,24,595464.4135
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,1,3127521,30,1470,LBT070,1,0.4329,0.4329,1.0184,24.5,596889.3042
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,2,3104243,30,1500,LBT070,1,0.4329,0.4329,1.0184,25,592446.6836
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,3,3127179,30,1530,LBT070,1,0.4329,0.4329,1.0184,25.5,596824.0333
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,4,3093039,30,1560,LBT070,1,0.4329,0.4329,1.0184,26,590308.3933
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,5,3080432,30,1590,LBT070,1,0.4329,0.4329,1.0184,26.5,587902.3396
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,6,3079538,30,1620,LBT070,1,0.4329,0.4329,1.0184,27,587731.7192
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,7,3102527,30,1650,LBT070,1,0.4329,0.4329,1.0184,27.5,592119.184
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,8,2989384,30,1680,LBT070,1,0.4329,0.4329,1.0184,28,570525.7729
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,9,3031359,30,1710,LBT070,1,0.4329,0.4329,1.0184,28.5,578536.7274
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,10,2910077,30,1740,LBT070,1,0.4329,0.4329,1.0184,29,555389.9832
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,11,2782989,30,1770,LBT070,1,0.4329,0.4329,1.0184,29.5,531135.1604
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,12,2827294,30,1800,LBT070,1,0.4329,0.4329,1.0184,30,539590.7968
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,13,2745585,30,1830,LBT070,1,0.4329,0.4329,1.0184,30.5,523996.584
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,14,2666188,30,1860,LBT070,1,0.4329,0.4329,1.0184,31,508843.6178
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,15,2754121,30,1890,LBT070,1,0.4329,0.4329,1.0184,31.5,525625.6848
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,16,2727932,30,1920,LBT070,1,0.4329,0.4329,1.0184,32,520627.4981
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,17,2706311,30,1950,LBT070,1,0.4329,0.4329,1.0184,32.5,516501.117
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,18,2716506,30,1980,LBT070,1,0.4329,0.4329,1.0184,33,518446.839
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,19,2737612,30,2010,LBT070,1,0.4329,0.4329,1.0184,33.5,522474.932
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,20,2779439,30,2040,LBT070,1,0.4329,0.4329,1.0184,34,530457.6407
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,21,2698546,30,2070,LBT070,1,0.4329,0.4329,1.0184,34.5,515019.1619
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,22,2641633,30,2100,LBT070,1,0.4329,0.4329,1.0184,35,504157.2809
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,23,2699377,30,2130,LBT070,1,0.4329,0.4329,1.0184,35.5,515177.7588
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,24,2738431,30,2160,LBT070,1,0.4329,0.4329,1.0184,36,522631.2387
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,25,2770889,30,2190,LBT070,1,0.4329,0.4329,1.0184,36.5,528825.8679
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,26,2706680,30,2220,LBT070,1,0.4329,0.4329,1.0184,37,516571.5408
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,27,2682765,30,2250,LBT070,1,0.4329,0.4329,1.0184,37.5,512007.3484
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,28,2696322,30,2280,LBT070,1,0.4329,0.4329,1.0184,38,514594.7102
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,29,2594941,30,2310,LBT070,1,0.4329,0.4329,1.0184,38.5,495246.084
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,30,2561767,30,2340,LBT070,1,0.4329,0.4329,1.0184,39,488914.8058
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,31,2455710,30,2370,LBT070,1,0.4329,0.4329,1.0184,39.5,468673.7622
200804_LBT070_1dpi_Pos006,200804_LBT070_Pos006,32,2473331,30,2400,LBT070,1,0.4329,0.4329,1.0184,40,472036.7408
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,0,2483508,30,1440,LBT123,1,0.4329,0.4329,1.0184,24,473979.0275
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,1,2563513,30,1470,LBT123,1,0.4329,0.4329,1.0184,24.5,489248.0309
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,2,2505537,30,1500,LBT123,1,0.4329,0.4329,1.0184,25,478183.2757
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,3,2522581,30,1530,LBT123,1,0.4329,0.4329,1.0184,25.5,481436.1336
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,4,2314527,30,1560,LBT123,1,0.4329,0.4329,1.0184,26,441728.8999
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,5,2454006,30,1590,LBT123,1,0.4329,0.4329,1.0184,26.5,468348.5527
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,6,2295701,30,1620,LBT123,1,0.4329,0.4329,1.0184,27,438135.9462
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,7,2237415,30,1650,LBT123,1,0.4329,0.4329,1.0184,27.5,427012.0273
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,8,2264031,30,1680,LBT123,1,0.4329,0.4329,1.0184,28,432091.7072
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,9,2288334,30,1710,LBT123,1,0.4329,0.4329,1.0184,28.5,436729.9497
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,10,2383077,30,1740,LBT123,1,0.4329,0.4329,1.0184,29,454811.7095
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,11,2109933,30,1770,LBT123,1,0.4329,0.4329,1.0184,29.5,402682.0093
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,12,2545880,30,1800,LBT123,1,0.4329,0.4329,1.0184,30,485882.762
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,13,2299116,30,1830,LBT123,1,0.4329,0.4329,1.0184,30.5,438787.701
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,14,2146411,30,1860,LBT123,1,0.4329,0.4329,1.0184,31,409643.858
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,15,2012932,30,1890,LBT123,1,0.4329,0.4329,1.0184,31.5,384169.3088
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,16,2058705,30,1920,LBT123,1,0.4329,0.4329,1.0184,32,392905.114
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,17,2214638,30,1950,LBT123,1,0.4329,0.4329,1.0184,32.5,422665.0228
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,18,2264727,30,1980,LBT123,1,0.4329,0.4329,1.0184,33,432224.5393
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,19,2233750,30,2010,LBT123,1,0.4329,0.4329,1.0184,33.5,426312.5598
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,20,2197826,30,2040,LBT123,1,0.4329,0.4329,1.0184,34,419456.4423
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,21,2339815,30,2070,LBT123,1,0.4329,0.4329,1.0184,34.5,446555.1302
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,22,2368012,30,2100,LBT123,1,0.4329,0.4329,1.0184,35,451936.545
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,23,2614448,30,2130,LBT123,1,0.4329,0.4329,1.0184,35.5,498969.007
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,24,2630199,30,2160,LBT123,1,0.4329,0.4329,1.0184,36,501975.095
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,25,2778786,30,2190,LBT123,1,0.4329,0.4329,1.0184,36.5,530333.0152
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,26,2885246,30,2220,LBT123,1,0.4329,0.4329,1.0184,37,550650.9716
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,27,3098569,30,2250,LBT123,1,0.4329,0.4329,1.0184,37.5,591363.7972
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,28,3174197,30,2280,LBT123,1,0.4329,0.4329,1.0184,38,605797.4475
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,29,3327291,30,2310,LBT123,1,0.4329,0.4329,1.0184,38.5,635015.5315
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,30,3183086,30,2340,LBT123,1,0.4329,0.4329,1.0184,39,607493.9186
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,31,3259091,30,2370,LBT123,1,0.4329,0.4329,1.0184,39.5,621999.5196
200811_LBT123_1dpi_Pos002,200811_LBT123_Pos002,32,3315561,30,2400,LBT123,1,0.4329,0.4329,1.0184,40,632776.8537
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,0,2050654,30,1440,LBT123,1,0.4329,0.4329,1.0222,24,392828.9062
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,1,2067087,30,1470,LBT123,1,0.4329,0.4329,1.0222,24.5,395976.8568
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,2,2096989,30,1500,LBT123,1,0.4329,0.4329,1.0222,25,401704.9659
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,3,1903061,30,1530,LBT123,1,0.4329,0.4329,1.0222,25.5,364555.5862
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,4,2135960,30,1560,LBT123,1,0.4329,0.4329,1.0222,26,409170.3576
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,5,2165559,30,1590,LBT123,1,0.4329,0.4329,1.0222,26.5,414840.4233
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,6,2124604,30,1620,LBT123,1,0.4329,0.4329,1.0222,27,406994.9711
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,7,2201912,30,1650,LBT123,1,0.4329,0.4329,1.0222,27.5,421804.3037
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,8,2327159,30,1680,LBT123,1,0.4329,0.4329,1.0222,28,445796.9626
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,9,2336140,30,1710,LBT123,1,0.4329,0.4329,1.0222,28.5,447517.3876
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,10,2317490,30,1740,LBT123,1,0.4329,0.4329,1.0222,29,443944.7424
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,11,2152584,30,1770,LBT123,1,0.4329,0.4329,1.0222,29.5,412354.8967
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,12,2063436,30,1800,LBT123,1,0.4329,0.4329,1.0222,30,395277.4612
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,13,2035557,30,1830,LBT123,1,0.4329,0.4329,1.0222,30.5,389936.8835
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,14,2034541,30,1860,LBT123,1,0.4329,0.4329,1.0222,31,389742.2557
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,15,2035871,30,1890,LBT123,1,0.4329,0.4329,1.0222,31.5,389997.0342
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,16,2000577,30,1920,LBT123,1,0.4329,0.4329,1.0222,32,383236.0187
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,17,1924073,30,1950,LBT123,1,0.4329,0.4329,1.0222,32.5,368580.7026
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,18,1920351,30,1980,LBT123,1,0.4329,0.4329,1.0222,33,367867.706
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,19,1908463,30,2010,LBT123,1,0.4329,0.4329,1.0222,33.5,365590.4082
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,20,1892468,30,2040,LBT123,1,0.4329,0.4329,1.0222,34,362526.3621
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,21,1900037,30,2070,LBT123,1,0.4329,0.4329,1.0222,34.5,363976.3005
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,22,1809261,30,2100,LBT123,1,0.4329,0.4329,1.0222,35,346587.0009
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,23,1842388,30,2130,LBT123,1,0.4329,0.4329,1.0222,35.5,352932.8999
200811_LBT123_1dpi_Pos003,200811_LBT123_Pos003,24,1841817,30,2160,LBT123,1,0.4329,0.4329,1.0222,36,352823.5175
